"nim","fak","prodi","thn_masuk","sex","kota_asal","jml_ajuan_cuti","jml_tunggakan","tgl_lahir","umur","usia","beasiswa","marital","jml_aktivitas_kemahasiswaan","jml_prestasi","ips1","ips2","ips3","ips4","ips5","ips6","ips7","ips8","ips9","ips10","ips11","ips12","ips13","ips14","ipk","tgl_yud","masuk","masa_studi_bulan","masa_studi_tahun","label"
23152,"A","A11",2014,1,2,2,2,"1996-08-28",25,2,2,2,2,2,2,0,2,2,1,0,2,3,2,1,0,3,0,0,3,"2020-07-24","2014-08-30",70,5,3
23147,"A","A11",2014,1,2,2,2,"1996-07-05",25,2,2,2,1,2,3,3,3,3,3,2,1,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
23146,"A","A11",2014,1,2,2,2,"1996-10-07",25,2,2,2,2,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
23132,"A","A11",2014,1,2,2,2,"1995-11-24",25,2,2,2,1,2,0,2,3,3,3,2,3,2,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
23125,"A","A11",2014,2,2,2,2,"1996-02-04",25,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
23124,"A","A11",2014,1,2,2,2,"1995-12-25",25,2,2,2,2,2,0,2,0,3,3,3,3,0,1,3,0,0,0,0,3,"2019-05-27","2014-08-30",56,4,3
23121,"A","A11",2014,2,2,2,2,"1996-08-31",25,2,2,2,1,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
23111,"A","A11",2014,1,2,2,2,"1996-08-25",25,2,2,2,2,2,0,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
23110,"A","A11",2014,1,2,2,2,"1996-08-17",25,2,2,2,2,2,0,3,3,2,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
23104,"A","A11",2014,1,2,1,2,"1996-08-11",25,2,2,2,1,2,3,3,1,0,3,3,2,3,2,3,3,0,0,0,3,"2019-11-12","2014-08-30",62,5,3
23095,"A","A11",2014,1,2,2,2,"1996-04-07",25,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
23081,"A","A11",2014,1,2,2,2,"1996-03-14",25,2,2,2,2,2,2,3,2,2,0,2,2,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
23077,"A","A11",2014,1,2,1,2,"1998-05-25",23,2,2,2,2,2,3,3,3,3,0,0,3,3,2,1,1,0,0,0,3,"2020-02-26","2014-08-30",65,5,3
23070,"A","A11",2014,1,2,2,2,"1996-11-11",24,2,2,2,2,2,2,3,2,2,1,1,0,0,2,2,0,0,0,0,3,"2019-11-12","2014-08-30",62,5,3
23053,"A","A11",2014,1,2,2,2,"1996-05-09",25,2,2,2,2,2,2,0,2,2,2,2,2,2,3,1,3,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
23049,"A","A11",2014,1,2,2,2,"1995-08-24",26,3,2,2,2,2,2,3,2,2,2,0,2,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
23043,"A","A11",2014,1,2,2,2,"1996-03-12",25,2,1,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
23042,"A","A11",2014,2,2,2,2,"1997-01-08",24,2,2,2,2,2,3,3,0,3,0,3,3,0,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
23033,"A","A11",2014,1,2,2,2,"1996-10-30",24,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
23028,"A","A11",2014,1,2,2,2,"1996-01-23",25,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,0,0,0,3,"2019-11-12","2014-08-30",62,5,3
23027,"A","A11",2014,2,2,2,2,"1994-12-02",26,3,2,2,1,2,3,3,3,0,3,3,3,0,0,0,0,0,0,0,3,"2018-03-29","2014-08-30",42,3,2
23013,"A","A11",2014,1,2,2,2,"1996-10-13",25,2,2,2,1,1,3,3,3,1,1,2,2,2,1,0,0,0,0,0,2,"2019-03-01","2014-08-30",54,4,3
23012,"A","A11",2014,1,2,2,2,"1996-09-26",25,2,2,2,1,2,0,0,2,2,3,2,3,2,0,1,0,0,0,0,3,"2019-11-12","2014-08-30",62,5,3
23011,"A","A11",2014,1,2,2,2,"1996-09-03",25,2,2,2,2,2,0,3,2,2,3,2,2,2,0,2,0,0,0,0,3,"2019-08-09","2014-08-30",59,4,3
23001,"A","A11",2014,1,2,2,2,"1996-01-23",25,2,2,2,1,2,3,3,2,2,2,2,2,2,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22997,"A","A11",2014,1,2,2,2,"1996-10-13",25,2,2,2,2,2,2,2,0,2,2,0,3,2,1,3,0,0,0,0,2,"2019-08-09","2014-08-30",59,4,3
22994,"A","A11",2014,1,2,2,2,"1996-08-12",25,2,2,2,2,2,3,2,2,2,0,3,3,0,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22989,"A","A11",2014,1,2,2,2,"1996-03-13",25,2,2,2,2,2,3,3,3,3,2,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22987,"A","A11",2014,1,2,2,2,"1996-04-02",25,2,2,2,2,2,3,3,2,2,2,2,0,0,0,0,0,0,3,0,3,"2021-01-01","2014-08-30",76,6,3
22986,"A","A11",2014,1,2,2,2,"1996-02-12",25,2,2,2,1,2,3,3,2,2,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22985,"A","A11",2014,2,2,2,2,"1988-11-21",32,3,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22982,"A","A11",2014,1,1,2,2,"1997-06-13",24,2,2,2,1,1,3,3,3,3,0,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22980,"A","A11",2014,1,2,2,2,"1996-08-13",25,2,2,2,2,2,3,2,2,2,2,1,2,3,3,0,0,0,0,0,2,"2018-11-13","2014-08-30",50,4,3
22977,"A","A11",2014,1,2,2,2,"1995-12-01",25,2,2,2,2,2,2,2,1,1,1,1,2,0,1,1,2,3,0,0,2,"2020-08-12","2014-08-30",71,5,3
22976,"A","A11",2014,2,2,2,2,"1996-07-31",25,2,2,2,2,2,3,3,0,2,2,0,3,2,1,0,0,0,0,0,3,"2019-03-01","2014-08-30",54,4,3
22970,"A","A11",2014,2,2,2,2,"1996-12-01",24,2,2,2,1,2,3,0,2,2,0,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22964,"A","A11",2014,1,2,2,2,"1995-11-15",25,2,2,2,2,2,3,3,2,2,0,2,3,3,3,0,0,0,0,0,2,"2018-11-13","2014-08-30",50,4,3
22961,"A","A11",2014,1,2,2,2,"1996-09-14",25,2,2,2,2,2,3,2,2,3,2,2,2,2,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22959,"A","A11",2014,1,2,2,2,"1996-06-01",25,2,2,2,2,2,3,2,0,2,2,0,2,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22956,"A","A11",2014,1,2,2,2,"1994-05-06",27,3,2,2,2,2,2,0,2,2,1,2,2,1,0,0,1,0,0,0,2,"2020-02-26","2014-08-30",65,5,3
22954,"A","A11",2014,1,1,2,2,"1995-11-09",25,2,2,2,2,2,3,3,3,3,0,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22953,"A","A11",2014,1,2,2,2,"1996-06-08",25,2,2,2,2,2,3,3,0,3,3,3,3,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22948,"A","A11",2014,2,2,2,2,"1997-07-09",24,2,1,2,1,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2018-03-29","2014-08-30",42,3,2
22947,"A","A11",2014,1,2,2,2,"1996-07-26",25,2,2,2,2,2,3,3,3,2,3,2,3,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22942,"A","A11",2014,1,2,2,2,"1996-09-23",25,2,2,2,2,2,2,3,2,2,0,3,3,3,0,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22940,"A","A11",2014,1,1,2,2,"1996-01-10",25,2,2,2,2,2,3,3,3,3,3,2,3,0,0,0,0,0,0,0,3,"2018-03-29","2014-08-30",42,3,2
22936,"A","A11",2014,1,2,2,2,"1994-12-12",26,3,2,2,2,2,3,3,0,2,2,2,3,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22934,"A","A11",2014,1,2,1,2,"1994-02-03",27,3,2,2,2,2,1,1,0,2,2,2,2,2,2,2,3,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
22932,"A","A11",2014,1,2,2,2,"1995-12-04",25,2,2,2,2,2,2,0,2,1,0,2,2,1,1,2,0,0,0,0,2,"2019-08-09","2014-08-30",59,4,3
22930,"A","A11",2014,1,2,2,2,"1996-06-21",25,2,2,2,2,2,3,1,0,2,0,2,3,3,3,3,0,0,0,0,0,"2019-08-09","2014-08-30",59,4,3
22927,"A","A11",2014,1,2,2,2,"1997-04-03",24,2,2,2,1,2,2,3,2,2,2,1,2,2,1,1,0,1,0,0,2,"2021-01-01","2014-08-30",76,6,3
22926,"A","A11",2014,1,2,2,2,"1996-06-06",25,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22925,"A","A11",2014,1,2,2,2,"1995-12-16",25,2,2,2,2,2,2,2,2,1,1,2,1,1,1,3,0,0,0,0,2,"2019-03-08","2014-08-30",54,4,3
22921,"A","A11",2014,2,2,2,2,"1996-08-07",25,2,1,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22914,"A","A11",2014,1,2,2,2,"1996-10-15",24,2,2,2,2,2,3,3,2,3,0,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22912,"A","A11",2014,1,2,2,2,"1996-01-22",25,2,2,2,2,1,3,3,3,2,1,1,2,2,2,3,0,0,0,0,3,"2019-08-09","2014-08-30",59,4,3
22910,"A","A11",2014,1,2,2,2,"1995-06-17",26,3,2,2,2,2,3,3,3,3,3,3,2,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22907,"A","A11",2014,1,2,2,2,"1995-01-03",26,3,2,2,2,2,1,3,2,2,0,2,2,2,0,2,0,0,0,0,2,"2019-08-09","2014-08-30",59,4,3
22906,"A","A11",2014,1,2,2,2,"1996-07-01",25,2,2,2,2,2,0,3,3,3,2,2,2,2,1,3,0,0,0,0,3,"2019-08-09","2014-08-30",59,4,3
22899,"A","A11",2014,1,1,2,2,"1996-01-06",25,2,2,2,1,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22895,"A","A11",2014,1,2,2,2,"1996-12-09",24,2,2,2,1,2,3,3,0,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22893,"A","A11",2014,2,2,2,2,"1996-03-19",25,2,2,2,2,2,3,3,2,0,0,3,3,0,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22888,"A","A11",2014,2,2,2,2,"1996-11-12",24,2,2,2,1,2,2,3,2,2,2,2,2,2,0,0,0,0,0,0,2,"2018-08-09","2014-08-30",47,3,2
22881,"A","A11",2014,1,2,2,2,"1996-02-09",25,2,2,2,2,2,3,3,2,2,2,0,2,0,1,3,0,0,0,0,2,"2019-03-08","2014-08-30",54,4,3
22876,"A","A11",2014,2,2,2,2,"1995-04-05",26,3,2,2,2,2,2,3,2,2,2,2,2,2,3,0,0,0,0,0,2,"2018-11-13","2014-08-30",50,4,3
22870,"A","A11",2014,1,2,2,2,"1996-08-23",25,2,2,2,2,2,0,2,1,0,0,3,2,3,2,3,0,0,0,0,3,"2019-08-09","2014-08-30",59,4,3
22867,"A","A11",2014,1,2,2,2,"1997-05-03",24,2,2,2,2,2,3,3,0,3,3,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22865,"A","A11",2014,1,2,2,2,"1996-07-30",25,2,2,2,2,2,3,3,2,0,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22864,"A","A11",2014,1,2,2,2,"1995-10-30",25,2,2,2,2,2,0,2,2,1,2,2,2,3,2,3,0,0,0,0,2,"2019-03-08","2014-08-30",54,4,3
22857,"A","A11",2014,1,2,2,2,"1996-03-25",25,2,2,2,1,2,3,3,3,3,3,3,3,0,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22853,"A","A11",2014,1,2,2,2,"1996-05-02",25,2,2,2,1,2,3,2,2,3,3,2,3,1,1,3,0,0,0,0,3,"2019-03-01","2014-08-30",54,4,3
22844,"A","A11",2014,1,2,2,2,"1996-01-12",25,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,3,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
22840,"A","A11",2014,2,2,2,2,"1995-04-24",26,3,2,2,2,2,0,3,2,3,3,0,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22836,"A","A11",2014,1,2,2,2,"1995-07-22",26,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,0,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
22835,"A","A11",2014,1,2,2,2,"1996-05-26",25,2,2,2,2,2,0,3,2,2,2,0,3,1,1,3,0,0,0,0,2,"2019-03-08","2014-08-30",54,4,3
22834,"A","A11",2014,1,2,2,2,"1991-02-16",30,3,2,2,2,2,3,3,3,3,3,1,0,0,1,3,0,0,0,0,3,"2019-03-01","2014-08-30",54,4,3
22828,"A","A11",2014,2,1,2,2,"1996-02-20",25,2,2,2,1,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22820,"A","A11",2014,1,2,2,2,"1996-01-30",25,2,2,2,2,2,1,2,3,2,2,1,2,1,1,1,1,0,0,0,2,"2020-02-26","2014-08-30",65,5,3
22814,"A","A11",2014,1,2,2,2,"1996-09-24",25,2,2,2,2,2,0,2,1,1,2,1,1,1,1,1,1,1,2,0,2,"2021-01-01","2014-08-30",76,6,3
22805,"A","A11",2014,1,2,2,2,"1996-03-14",25,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,2,3,0,2,"2021-01-01","2014-08-30",76,6,3
22803,"A","A11",2014,1,2,2,2,"1995-11-14",25,2,2,2,2,2,0,2,2,2,2,2,0,2,2,3,0,0,0,0,2,"2019-08-09","2014-08-30",59,4,3
22798,"A","A11",2014,1,2,2,2,"1995-12-03",25,2,2,2,2,2,3,0,3,3,3,2,3,0,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22796,"A","A11",2014,1,2,2,2,"1995-12-20",25,2,2,2,2,2,0,2,2,2,1,2,1,2,1,1,1,0,0,0,2,"2020-02-06","2014-08-30",65,5,3
22793,"A","A11",2014,2,2,2,2,"1996-09-18",25,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22790,"A","A11",2014,1,2,2,2,"1996-05-22",25,2,2,2,2,2,0,2,2,1,2,2,1,1,1,1,0,0,0,0,2,"2020-02-06","2014-08-30",65,5,3
22788,"A","A11",2014,1,2,2,2,"1997-02-13",24,2,2,2,2,2,0,2,2,2,2,2,2,3,3,0,0,0,0,0,2,"2018-11-13","2014-08-30",50,4,3
22787,"A","A11",2014,1,2,2,2,"1996-07-05",25,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,3,0,2,"2021-01-01","2014-08-30",76,6,3
22782,"A","A11",2014,2,2,2,2,"1996-06-18",25,2,2,2,2,2,3,0,0,3,3,3,3,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22781,"A","A11",2014,1,2,2,2,"1996-03-16",25,2,2,2,2,2,2,2,2,1,2,2,3,2,2,3,0,0,0,0,3,"2019-08-09","2014-08-30",59,4,3
22780,"A","A11",2014,1,2,2,2,"1997-03-07",24,2,2,2,2,2,3,3,3,3,0,3,2,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22779,"A","A11",2014,1,2,2,2,"1995-10-05",26,3,2,2,2,2,2,2,2,1,2,1,2,2,1,1,3,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
22778,"A","A11",2014,2,2,2,2,"1996-12-18",24,2,2,2,2,2,0,2,2,2,2,2,2,2,2,3,0,0,0,0,2,"2019-03-08","2014-08-30",54,4,3
22774,"A","A11",2014,1,2,2,2,"1996-05-18",25,2,2,2,1,1,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22773,"A","A11",2014,1,2,2,2,"1995-10-17",25,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,0,2,"2019-08-09","2014-08-30",59,4,3
22771,"A","A11",2014,2,2,2,2,"1996-09-28",25,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22762,"A","A11",2014,1,1,2,2,"1996-01-03",25,2,2,2,2,2,3,3,0,2,3,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22760,"A","A11",2014,1,2,2,2,"1996-12-29",24,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,3,0,0,2,"2020-08-12","2014-08-30",71,5,3
22758,"A","A11",2014,1,2,2,2,"1996-08-18",25,2,2,2,2,2,0,3,3,3,3,3,3,0,1,1,0,0,0,0,3,"2020-02-26","2014-08-30",65,5,3
22756,"A","A11",2014,1,2,2,2,"1996-07-01",25,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,3,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
22755,"A","A11",2014,1,2,2,2,"1997-05-13",24,2,1,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22748,"A","A11",2014,1,2,2,2,"1996-10-05",25,2,2,2,1,2,0,3,3,0,0,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22746,"A","A11",2014,1,2,2,2,"1991-10-19",29,3,2,2,2,2,0,3,3,3,0,2,3,3,0,1,0,0,0,0,3,"2020-02-06","2014-08-30",65,5,3
22741,"A","A11",2014,1,2,2,2,"1996-06-08",25,2,2,2,2,2,3,3,3,3,3,3,3,0,0,3,0,0,0,0,3,"2019-07-26","2014-08-30",58,4,3
22738,"A","A11",2014,1,2,2,2,"1997-07-26",24,2,2,2,2,2,2,2,2,1,2,1,0,2,2,3,0,0,0,0,2,"2019-08-09","2014-08-30",59,4,3
22737,"A","A11",2014,1,2,2,2,"1995-09-05",26,3,2,2,2,2,3,3,3,3,2,2,3,3,0,0,1,0,0,0,3,"2020-02-14","2014-08-30",65,5,3
22729,"A","A11",2014,1,2,2,2,"1996-04-14",25,2,2,2,2,2,3,3,3,3,2,2,3,0,1,3,0,0,0,0,3,"2019-08-09","2014-08-30",59,4,3
22726,"A","A11",2014,1,2,2,2,"1995-04-22",26,3,2,2,2,2,3,3,0,2,3,2,2,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22725,"A","A11",2014,1,2,2,2,"1996-03-08",25,2,2,2,1,1,3,3,3,3,3,3,3,0,0,3,0,0,0,0,3,"2019-08-09","2014-08-30",59,4,3
22722,"A","A11",2014,1,2,2,2,"1996-08-14",25,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,0,0,0,0,2,"2019-06-28","2014-08-30",57,4,3
22716,"A","A11",2014,1,2,2,2,"1996-06-19",25,2,2,2,1,2,3,2,3,2,2,0,2,0,0,0,2,0,0,0,3,"2020-02-14","2014-08-30",65,5,3
22710,"A","A11",2014,2,2,2,2,"1996-02-21",25,2,2,2,1,1,3,2,3,2,3,3,3,3,1,3,0,0,0,0,3,"2019-03-08","2014-08-30",54,4,3
22706,"A","A11",2014,1,2,2,2,"1996-03-28",25,2,2,2,2,2,2,0,2,2,2,3,3,0,1,3,0,0,0,0,3,"2019-03-08","2014-08-30",54,4,3
22704,"A","A11",2014,1,2,2,2,"1995-11-04",25,2,2,2,2,2,3,3,3,2,2,3,2,3,0,3,0,0,0,0,3,"2019-08-09","2014-08-30",59,4,3
22702,"A","A11",2014,2,2,2,2,"1996-06-24",25,2,2,2,2,2,3,3,2,0,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22699,"A","A11",2014,1,2,2,2,"1995-01-07",26,3,2,2,2,2,2,2,3,3,0,3,2,3,2,1,3,0,0,0,3,"2019-11-12","2014-08-30",62,5,3
22695,"A","A11",2014,2,1,2,2,"1996-09-25",25,2,2,2,1,2,3,3,0,3,3,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22689,"A","A11",2014,1,2,2,2,"1996-10-22",24,2,2,2,2,2,2,2,2,0,2,1,2,2,1,1,3,0,0,0,3,"2019-11-12","2014-08-30",62,5,3
22685,"A","A11",2014,1,2,2,2,"1996-01-02",25,2,2,2,1,1,0,3,3,3,3,0,3,0,1,0,1,0,0,0,3,"2020-02-06","2014-08-30",65,5,3
22683,"A","A11",2014,1,2,2,2,"1996-03-04",25,2,2,2,2,2,3,3,0,0,3,0,3,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22677,"A","A11",2014,2,2,2,2,"1996-05-09",25,2,2,2,2,2,3,3,2,3,3,0,3,2,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22675,"A","A11",2014,1,2,2,2,"1996-07-10",25,2,2,2,2,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22667,"A","A11",2014,2,2,2,2,"1996-03-06",25,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22666,"A","A11",2014,1,2,2,2,"1995-12-24",25,2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,3,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
22665,"A","A11",2014,1,1,2,2,"1996-08-14",25,2,2,2,2,2,3,3,3,3,0,3,2,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22660,"A","A11",2014,1,2,2,2,"1996-09-18",25,2,2,2,2,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22659,"A","A11",2014,1,2,2,2,"1996-05-15",25,2,2,2,2,2,2,3,0,0,3,2,0,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22658,"A","A11",2014,1,2,2,2,"1995-02-18",26,3,1,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22656,"A","A11",2014,2,2,2,2,"1996-08-27",25,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22649,"A","A11",2014,2,2,2,2,"1996-03-07",25,2,2,2,1,2,3,3,0,3,0,3,3,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22642,"A","A11",2014,2,2,2,2,"1996-05-01",25,2,2,2,2,2,3,2,2,3,3,0,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22638,"A","A11",2014,1,2,2,2,"1996-06-25",25,2,2,2,2,2,2,2,2,0,2,1,2,2,1,3,0,0,0,0,3,"2019-08-09","2014-08-30",59,4,3
22637,"A","A11",2014,1,2,2,2,"1995-05-07",26,3,2,2,2,2,2,2,2,2,0,1,1,3,2,3,0,0,0,0,2,"2019-08-09","2014-08-30",59,4,3
22630,"A","A11",2014,2,2,2,2,"1995-12-05",25,2,2,2,2,2,3,0,0,2,3,0,3,2,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22624,"A","A11",2014,1,2,2,2,"1995-05-17",26,3,1,2,1,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-02-26","2014-08-30",65,5,3
22622,"A","A11",2014,1,2,2,2,"1996-02-06",25,2,2,2,2,2,3,3,3,2,3,3,1,3,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22618,"A","A11",2014,2,2,1,2,"1996-03-22",25,2,2,2,2,2,3,2,0,0,3,3,3,3,3,3,0,0,0,0,3,"2019-07-26","2014-08-30",58,4,3
22614,"A","A11",2014,1,2,2,2,"1995-09-16",26,3,1,2,1,1,3,2,0,3,2,2,3,0,1,3,0,0,0,0,3,"2019-03-08","2014-08-30",54,4,3
22613,"A","A11",2014,1,2,2,2,"1996-02-28",25,2,2,2,2,2,3,3,3,0,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22611,"A","A11",2014,2,2,2,2,"1996-04-17",25,2,2,2,2,2,3,0,0,2,3,3,3,3,0,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22607,"A","A11",2014,1,1,2,2,"1996-04-22",25,2,2,2,2,2,3,3,0,0,3,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22605,"A","A11",2014,1,2,2,2,"1996-09-21",25,2,2,2,2,2,1,0,1,1,2,2,2,1,1,2,1,0,0,0,2,"2020-02-06","2014-08-30",65,5,3
22595,"A","A11",2014,1,1,2,2,"1995-12-27",25,2,2,2,2,2,3,3,0,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22592,"A","A11",2014,1,2,2,2,"1995-09-14",26,3,2,2,2,2,1,2,2,1,1,1,1,2,1,2,3,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
22590,"A","A11",2014,1,2,2,2,"1996-01-05",25,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22577,"A","A11",2014,1,1,2,2,"1993-06-21",28,3,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,"2018-03-23","2014-08-30",42,3,2
22571,"A","A11",2014,2,2,2,2,"1996-07-14",25,2,2,2,2,2,3,0,2,0,3,0,3,2,0,0,0,0,0,0,3,"2018-08-09","2014-08-30",47,3,2
22569,"A","A11",2014,1,2,2,2,"1996-05-15",25,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,1,0,0,0,2,"2020-02-14","2014-08-30",65,5,3
22561,"A","A11",2014,1,2,2,2,"1995-07-01",26,3,2,2,2,2,2,1,0,2,2,2,2,2,1,1,3,0,0,0,2,"2019-11-12","2014-08-30",62,5,3
22547,"A","A11",2014,2,2,2,2,"1996-09-08",25,2,2,2,2,2,2,0,2,2,3,3,3,3,0,1,0,0,0,0,3,"2020-02-14","2014-08-30",65,5,3
22543,"A","A11",2014,1,2,2,2,"1996-09-08",25,2,2,2,2,2,3,3,2,2,3,3,3,0,3,0,0,0,0,0,3,"2018-11-13","2014-08-30",50,4,3
22529,"A","A11",2014,1,2,2,2,"1995-09-14",26,3,2,2,1,2,0,0,0,3,2,2,3,0,0,0,1,3,0,0,3,"2020-07-24","2014-08-30",70,5,3
